"file","format","type","num_seqs","sum_len","min_len","avg_len","max_len","Q1","Q2","Q3","sum_gap","N50","Q20(%)","Q30(%)","GC(%)"
"GCF_012225685.1_ASM1222568v1_genomic.fna","FASTA","DNA",2,1612567,4299,806283.5,1608268,4299,806283.5,1608268,0,1608268,0,0,30.64
"GCF_003368225.1_ASM336822v1_genomic.fna","FASTA","DNA",1,1793733,1793733,1793733,1793733,1793733,1793733,1793733,0,1793733,0,0,30.1
"GCF_003368085.1_ASM336808v1_genomic.fna","FASTA","DNA",1,1634294,1634294,1634294,1634294,1634294,1634294,1634294,0,1634294,0,0,30.48
"GCF_017356865.1_ASM1735686v1_genomic.fna","FASTA","DNA",1,1619314,1619314,1619314,1619314,1619314,1619314,1619314,0,1619314,0,0,30.6
"GCF_020720575.1_ASM2072057v1_genomic.fna","FASTA","DNA",1,1621554,1621554,1621554,1621554,1621554,1621554,1621554,0,1621554,0,0,30.56
"GCF_001506225.1_ASM150622v1_genomic.fna","FASTA","DNA",1,1633831,1633831,1633831,1633831,1633831,1633831,1633831,0,1633831,0,0,30.38
"GCF_013465595.1_ASM1346559v1_genomic.fna","FASTA","DNA",1,1627624,1627624,1627624,1627624,1627624,1627624,1627624,0,1627624,0,0,30.6
"GCF_004924295.1_ASM492429v1_genomic.fna","FASTA","DNA",1,1608510,1608510,1608510,1608510,1608510,1608510,1608510,0,1608510,0,0,30.59
"GCF_000835365.1_ASM83536v1_genomic.fna","FASTA","DNA",3,1831013,36604,610337.7,1745537,42738,48872,897204.5,0,1745537,0,0,30.35
"GCF_020718705.1_ASM2071870v1_genomic.fna","FASTA","DNA",1,1666509,1666509,1666509,1666509,1666509,1666509,1666509,0,1666509,0,0,30.53
"GCF_001457695.1_NCTC11351_genomic.fna","FASTA","DNA",1,1766442,1766442,1766442,1766442,1766442,1766442,1766442,0,1766442,0,0,30.23
"GCF_000304375.1_AINO_genomic.fna","FASTA","DNA",1,1641481,1641481,1641481,1641481,1641481,1641481,1641481,0,1641481,0,0,30.55
"GCF_001506645.1_ASM150664v1_genomic.fna","FASTA","DNA",1,1633596,1633596,1633596,1633596,1633596,1633596,1633596,0,1633596,0,0,30.38
"GCF_013177475.1_ASM1317747v1_genomic.fna","FASTA","DNA",1,1685647,1685647,1685647,1685647,1685647,1685647,1685647,0,1685647,0,0,30.51
"GCF_001506865.1_ASM150686v1_genomic.fna","FASTA","DNA",1,1636490,1636490,1636490,1636490,1636490,1636490,1636490,0,1636490,0,0,30.37
"GCF_014152565.1_ASM1415256v1_genomic.fna","FASTA","DNA",1,1684861,1684861,1684861,1684861,1684861,1684861,1684861,0,1684861,0,0,30.47
"GCF_003368205.1_ASM336820v1_genomic.fna","FASTA","DNA",1,1567232,1567232,1567232,1567232,1567232,1567232,1567232,0,1567232,0,0,30.39
"GCF_000017905.1_ASM1790v1_genomic.fna","FASTA","DNA",1,1628115,1628115,1628115,1628115,1628115,1628115,1628115,0,1628115,0,0,30.54
"GCF_001506585.1_ASM150658v1_genomic.fna","FASTA","DNA",1,1675989,1675989,1675989,1675989,1675989,1675989,1675989,0,1675989,0,0,30.3
"GCF_000835345.1_ASM83534v1_genomic.fna","FASTA","DNA",3,1827840,36604,609280,1742364,42738,48872,895618,0,1742364,0,0,30.36
"GCF_003574945.1_ASM357494v1_genomic.fna","FASTA","DNA",1,1795167,1795167,1795167,1795167,1795167,1795167,1795167,0,1795167,0,0,30.41
"GCF_020720295.1_ASM2072029v1_genomic.fna","FASTA","DNA",1,1627620,1627620,1627620,1627620,1627620,1627620,1627620,0,1627620,0,0,30.6
"GCF_017352015.1_ASM1735201v1_genomic.fna","FASTA","DNA",2,1721086,38030,860543,1683056,38030,860543,1683056,0,1683056,0,0,30.44
"GCF_003368145.1_ASM336814v1_genomic.fna","FASTA","DNA",1,1605714,1605714,1605714,1605714,1605714,1605714,1605714,0,1605714,0,0,30.47
"GCF_001506245.1_ASM150624v1_genomic.fna","FASTA","DNA",1,1642281,1642281,1642281,1642281,1642281,1642281,1642281,0,1642281,0,0,30.29
"GCF_000772225.1_ASM77222v1_genomic.fna","FASTA","DNA",1,1691939,1691939,1691939,1691939,1691939,1691939,1691939,0,1691939,0,0,30.47
"GCF_014151825.1_ASM1415182v1_genomic.fna","FASTA","DNA",1,1631093,1631093,1631093,1631093,1631093,1631093,1631093,0,1631093,0,0,30.45
"GCF_001951295.1_ASM195129v1_genomic.fna","FASTA","DNA",1,1669964,1669964,1669964,1669964,1669964,1669964,1669964,0,1669964,0,0,30.45
"GCF_007107025.1_ASM710702v1_genomic.fna","FASTA","DNA",1,1743985,1743985,1743985,1743985,1743985,1743985,1743985,0,1743985,0,0,30.35
"GCF_014151665.1_ASM1415166v1_genomic.fna","FASTA","DNA",1,1684917,1684917,1684917,1684917,1684917,1684917,1684917,0,1684917,0,0,30.47
"GCF_003368045.1_ASM336804v1_genomic.fna","FASTA","DNA",1,1727122,1727122,1727122,1727122,1727122,1727122,1727122,0,1727122,0,0,30.23
"GCF_001506825.1_ASM150682v1_genomic.fna","FASTA","DNA",1,1631373,1631373,1631373,1631373,1631373,1631373,1631373,0,1631373,0,0,30.39
"GCF_900475265.1_43024_F01_genomic.fna","FASTA","DNA",1,1641464,1641464,1641464,1641464,1641464,1641464,1641464,0,1641464,0,0,30.55
"GCF_002101355.1_ASM210135v1_genomic.fna","FASTA","DNA",2,1820488,45904,910244,1774584,45904,910244,1774584,0,1774584,0,0,30.4
"GCF_001721965.1_ASM172196v1_genomic.fna","FASTA","DNA",1,1684409,1684409,1684409,1684409,1684409,1684409,1684409,0,1684409,0,0,30.49
"GCF_001506785.1_ASM150678v1_genomic.fna","FASTA","DNA",1,1635207,1635207,1635207,1635207,1635207,1635207,1635207,0,1635207,0,0,30.37
"GCF_018885225.1_ASM1888522v1_genomic.fna","FASTA","DNA",2,1684034,49491,842017,1634543,49491,842017,1634543,0,1634543,0,0,30.49
"GCF_001506285.1_ASM150628v1_genomic.fna","FASTA","DNA",1,1668425,1668425,1668425,1668425,1668425,1668425,1668425,0,1668425,0,0,30.33
"GCF_001506265.1_ASM150626v1_genomic.fna","FASTA","DNA",1,1672553,1672553,1672553,1672553,1672553,1672553,1672553,0,1672553,0,0,30.31
"GCF_001865435.1_ASM186543v1_genomic.fna","FASTA","DNA",2,1749380,5209,874690,1744171,5209,874690,1744171,0,1744171,0,0,30.22
"GCF_003060765.1_ASM306076v1_genomic.fna","FASTA","DNA",1,1614396,1614396,1614396,1614396,1614396,1614396,1614396,0,1614396,0,0,30.65
"GCF_003030185.1_ASM303018v1_genomic.fna","FASTA","DNA",2,1898513,66602,949256.5,1831911,66602,949256.5,1831911,0,1831911,0,0,30.21
"GCF_013389555.1_ASM1338955v1_genomic.fna","FASTA","DNA",2,1665565,45596,832782.5,1619969,45596,832782.5,1619969,0,1619969,0,0,30.55
"GCF_012220945.1_ASM1222094v1_genomic.fna","FASTA","DNA",4,1646233,3102,411558.3,1595099,5007,24016,818109.5,0,1595099,0,0,30.57
"GCF_020719145.1_ASM2071914v1_genomic.fna","FASTA","DNA",1,1667160,1667160,1667160,1667160,1667160,1667160,1667160,0,1667160,0,0,30.58
"GCF_000466925.3_ASM46692v3_genomic.fna","FASTA","DNA",3,1805220,35898,601740,1723526,40847,45796,884661,0,1723526,0,0,30.33
"GCF_020719565.1_ASM2071956v1_genomic.fna","FASTA","DNA",1,1666121,1666121,1666121,1666121,1666121,1666121,1666121,0,1666121,0,0,30.53
"GCF_001865595.1_ASM186559v1_genomic.fna","FASTA","DNA",2,1801315,46448,900657.5,1754867,46448,900657.5,1754867,0,1754867,0,0,30.26
"GCF_009498375.1_ASM949837v1_genomic.fna","FASTA","DNA",3,1858258,4366,619419.3,1806805,25726.5,47087,926946,0,1806805,0,0,30.24
"GCF_017356965.1_ASM1735696v1_genomic.fna","FASTA","DNA",1,1637100,1637100,1637100,1637100,1637100,1637100,1637100,0,1637100,0,0,30.58
"GCF_000830825.1_ASM83082v1_genomic.fna","FASTA","DNA",1,1641471,1641471,1641471,1641471,1641471,1641471,1641471,0,1641471,0,0,30.55
"GCF_000025425.1_ASM2542v1_genomic.fna","FASTA","DNA",2,1672219,37174,836109.5,1635045,37174,836109.5,1635045,0,1635045,0,0,30.46
"GCF_002587225.1_ASM258722v1_genomic.fna","FASTA","DNA",1,1777799,1777799,1777799,1777799,1777799,1777799,1777799,0,1777799,0,0,30.31
"GCF_001865395.1_ASM186539v1_genomic.fna","FASTA","DNA",1,1694324,1694324,1694324,1694324,1694324,1694324,1694324,0,1694324,0,0,30.58
"GCF_001507245.1_ASM150724v1_genomic.fna","FASTA","DNA",1,1628907,1628907,1628907,1628907,1628907,1628907,1628907,0,1628907,0,0,30.41
"GCF_000171795.2_ASM17179v2_genomic.fna","FASTA","DNA",1,1636029,1636029,1636029,1636029,1636029,1636029,1636029,0,1636029,0,0,30.51
"GCF_000468915.2_ASM46891v2_genomic.fna","FASTA","DNA",1,1718982,1718982,1718982,1718982,1718982,1718982,1718982,0,1718982,0,0,30.51
"GCF_001507105.1_ASM150710v1_genomic.fna","FASTA","DNA",1,1634189,1634189,1634189,1634189,1634189,1634189,1634189,0,1634189,0,0,30.38
"GCF_001507185.1_ASM150718v1_genomic.fna","FASTA","DNA",1,1635709,1635709,1635709,1635709,1635709,1635709,1635709,0,1635709,0,0,30.4
