"file","format","type","num_seqs","sum_len","min_len","avg_len","max_len","Q1","Q2","Q3","sum_gap","N50","Q20(%)","Q30(%)","GC(%)"
"GCF_011456475.1_ASM1145647v1_genomic.fna","FASTA","DNA",1,1563317,1563317,1563317,1563317,1563317,1563317,1563317,0,1563317,0,0,38.95
"GCF_011462915.1_ASM1146291v1_genomic.fna","FASTA","DNA",1,1563409,1563409,1563409,1563409,1563409,1563409,1563409,0,1563409,0,0,38.95
"GCF_000685625.1_ASM68562v1_genomic.fna","FASTA","DNA",1,1650561,1650561,1650561,1650561,1650561,1650561,1650561,0,1650561,0,0,38.93
"GCF_000270045.1_ASM27004v1_genomic.fna","FASTA","DNA",2,1581461,2637,790730.5,1578824,2637,790730.5,1578824,0,1578824,0,0,38.86
"GCF_013122055.1_ASM1312205v1_genomic.fna","FASTA","DNA",2,1674768,11054,837384,1663714,11054,837384,1663714,0,1663714,0,0,38.64
"GCF_016757555.1_ASM1675755v1_genomic.fna","FASTA","DNA",1,1654099,1654099,1654099,1654099,1654099,1654099,1654099,0,1654099,0,0,38.85
"GCF_007844075.1_ASM784407v1_genomic.fna","FASTA","DNA",1,1675360,1675360,1675360,1675360,1675360,1675360,1675360,0,1675360,0,0,38.79
"GCF_006337465.1_ASM633746v1_genomic.fna","FASTA","DNA",1,1609437,1609437,1609437,1609437,1609437,1609437,1609437,0,1609437,0,0,38.95
"GCF_001653375.1_ASM165337v1_genomic.fna","FASTA","DNA",1,1617826,1617826,1617826,1617826,1617826,1617826,1617826,0,1617826,0,0,38.83
"GCF_002952555.1_ASM295255v1_genomic.fna","FASTA","DNA",1,1674009,1674009,1674009,1674009,1674009,1674009,1674009,0,1674009,0,0,38.79
"GCF_010917155.1_ASM1091715v1_genomic.fna","FASTA","DNA",1,1643850,1643850,1643850,1643850,1643850,1643850,1643850,0,1643850,0,0,38.99
"GCF_001653395.1_ASM165339v1_genomic.fna","FASTA","DNA",1,1614411,1614411,1614411,1614411,1614411,1614411,1614411,0,1614411,0,0,38.67
"GCF_016748675.1_ASM1674867v1_genomic.fna","FASTA","DNA",1,1618010,1618010,1618010,1618010,1618010,1618010,1618010,0,1618010,0,0,39.08
"GCF_000224535.1_ASM22453v1_genomic.fna","FASTA","DNA",2,1637762,12783,818881,1624979,12783,818881,1624979,0,1624979,0,0,38.9
"GCF_000685665.1_ASM68566v1_genomic.fna","FASTA","DNA",1,1604233,1604233,1604233,1604233,1604233,1604233,1604233,0,1604233,0,0,38.96
"GCF_000021465.1_ASM2146v1_genomic.fna","FASTA","DNA",2,1684038,10225,842019,1673813,10225,842019,1673813,0,1673813,0,0,38.79
"GCF_007836735.1_ASM783673v1_genomic.fna","FASTA","DNA",1,1643956,1643956,1643956,1643956,1643956,1643956,1643956,0,1643956,0,0,38.93
"GCF_000270025.1_ASM27002v1_genomic.fna","FASTA","DNA",2,1579693,9129,789846.5,1570564,9129,789846.5,1570564,0,1570564,0,0,38.8
"GCF_000008525.1_ASM852v1_genomic.fna","FASTA","DNA",1,1667867,1667867,1667867,1667867,1667867,1667867,1667867,0,1667867,0,0,38.87
"GCF_011457115.1_ASM1145711v1_genomic.fna","FASTA","DNA",1,1563266,1563266,1563266,1563266,1563266,1563266,1563266,0,1563266,0,0,38.95
"GCF_000277385.1_ASM27738v1_genomic.fna","FASTA","DNA",1,1616909,1616909,1616909,1616909,1616909,1616909,1616909,0,1616909,0,0,38.86
"GCF_006337875.1_ASM633787v1_genomic.fna","FASTA","DNA",1,1659500,1659500,1659500,1659500,1659500,1659500,1659500,0,1659500,0,0,38.85
"GCF_011456315.1_ASM1145631v1_genomic.fna","FASTA","DNA",1,1563276,1563276,1563276,1563276,1563276,1563276,1563276,0,1563276,0,0,38.95
"GCF_900120205.1_HE141_09_genomic.fna","FASTA","DNA",1,1670384,1670384,1670384,1670384,1670384,1670384,1670384,0,1670384,0,0,39.1
"GCF_006338145.1_ASM633814v1_genomic.fna","FASTA","DNA",1,1582133,1582133,1582133,1582133,1582133,1582133,1582133,0,1582133,0,0,39.05
"GCF_006337305.1_ASM633730v1_genomic.fna","FASTA","DNA",1,1580965,1580965,1580965,1580965,1580965,1580965,1580965,0,1580965,0,0,39.11
"GCF_900119995.1_HE143_09_genomic.fna","FASTA","DNA",1,1667804,1667804,1667804,1667804,1667804,1667804,1667804,0,1667804,0,0,39.1
"GCF_003855475.1_ASM385547v1_genomic.fna","FASTA","DNA",1,1563701,1563701,1563701,1563701,1563701,1563701,1563701,0,1563701,0,0,38.91
"GCF_016749455.1_ASM1674945v1_genomic.fna","FASTA","DNA",1,1691877,1691877,1691877,1691877,1691877,1691877,1691877,0,1691877,0,0,38.89
"GCF_006337325.1_ASM633732v1_genomic.fna","FASTA","DNA",1,1588985,1588985,1588985,1588985,1588985,1588985,1588985,0,1588985,0,0,39.11
"GCF_016755795.1_ASM1675579v1_genomic.fna","FASTA","DNA",1,1627715,1627715,1627715,1627715,1627715,1627715,1627715,0,1627715,0,0,38.85
"GCF_017821535.1_ASM1782153v1_genomic.fna","FASTA","DNA",2,1624458,9259,812229,1615199,9259,812229,1615199,0,1615199,0,0,39.25
"GCF_006337625.1_ASM633762v1_genomic.fna","FASTA","DNA",1,1610187,1610187,1610187,1610187,1610187,1610187,1610187,0,1610187,0,0,39
"GCF_002952535.1_ASM295253v1_genomic.fna","FASTA","DNA",1,1674019,1674019,1674019,1674019,1674019,1674019,1674019,0,1674019,0,0,38.79
"GCF_017821595.1_ASM1782159v1_genomic.fna","FASTA","DNA",1,1690568,1690568,1690568,1690568,1690568,1690568,1690568,0,1690568,0,0,39.11
"GCF_006339365.1_ASM633936v1_genomic.fna","FASTA","DNA",1,1596986,1596986,1596986,1596986,1596986,1596986,1596986,0,1596986,0,0,38.97
"GCF_016755695.1_ASM1675569v1_genomic.fna","FASTA","DNA",1,1612861,1612861,1612861,1612861,1612861,1612861,1612861,0,1612861,0,0,38.86
"GCF_006337405.1_ASM633740v1_genomic.fna","FASTA","DNA",1,1709363,1709363,1709363,1709363,1709363,1709363,1709363,0,1709363,0,0,38.72
"GCF_000439295.2_ASM43929v2_genomic.fna","FASTA","DNA",1,1594544,1594544,1594544,1594544,1594544,1594544,1594544,0,1594544,0,0,38.82
"GCF_900478295.1_35377_D02_genomic.fna","FASTA","DNA",1,1680937,1680937,1680937,1680937,1680937,1680937,1680937,0,1680937,0,0,38.83
"GCF_000023805.1_ASM2380v1_genomic.fna","FASTA","DNA",1,1568826,1568826,1568826,1568826,1568826,1568826,1568826,0,1568826,0,0,38.94
"GCF_001653455.1_ASM165345v1_genomic.fna","FASTA","DNA",1,1570310,1570310,1570310,1570310,1570310,1570310,1570310,0,1570310,0,0,38.72
"GCF_017821355.1_ASM1782135v1_genomic.fna","FASTA","DNA",3,1707147,7565,569049,1685803,10672,13779,849791,0,1685803,0,0,39.01
"GCF_017821635.1_ASM1782163v1_genomic.fna","FASTA","DNA",1,1661144,1661144,1661144,1661144,1661144,1661144,1661144,0,1661144,0,0,39.07
"GCF_011458095.1_ASM1145809v1_genomic.fna","FASTA","DNA",1,1563292,1563292,1563292,1563292,1563292,1563292,1563292,0,1563292,0,0,38.95
"GCF_016755675.1_ASM1675567v1_genomic.fna","FASTA","DNA",1,1644092,1644092,1644092,1644092,1644092,1644092,1644092,0,1644092,0,0,38.77
"GCF_900120255.1_HE101_09_genomic.fna","FASTA","DNA",1,1667821,1667821,1667821,1667821,1667821,1667821,1667821,0,1667821,0,0,39.1
"GCF_000259235.1_ASM25923v1_genomic.fna","FASTA","DNA",2,1607584,8304,803792,1599280,8304,803792,1599280,0,1599280,0,0,39.04
"GCF_016748555.1_ASM1674855v1_genomic.fna","FASTA","DNA",1,1745797,1745797,1745797,1745797,1745797,1745797,1745797,0,1745797,0,0,38.64
"GCF_000826985.1_ASM82698v1_genomic.fna","FASTA","DNA",1,1667638,1667638,1667638,1667638,1667638,1667638,1667638,0,1667638,0,0,38.87
"GCF_003957395.1_ASM395739v1_genomic.fna","FASTA","DNA",1,1637442,1637442,1637442,1637442,1637442,1637442,1637442,0,1637442,0,0,38.73
"GCF_011458315.1_ASM1145831v1_genomic.fna","FASTA","DNA",1,1563274,1563274,1563274,1563274,1563274,1563274,1563274,0,1563274,0,0,38.95
"GCF_002952675.1_ASM295267v1_genomic.fna","FASTA","DNA",1,1674018,1674018,1674018,1674018,1674018,1674018,1674018,0,1674018,0,0,38.79
"GCF_000392475.3_ASM39247v3_genomic.fna","FASTA","DNA",1,1594569,1594569,1594569,1594569,1594569,1594569,1594569,0,1594569,0,0,38.82
"GCF_000392535.3_ASM39253v3_genomic.fna","FASTA","DNA",1,1658047,1658047,1658047,1658047,1658047,1658047,1658047,0,1658047,0,0,38.62
"GCF_006337285.1_ASM633728v1_genomic.fna","FASTA","DNA",1,1649543,1649543,1649543,1649543,1649543,1649543,1649543,0,1649543,0,0,38.91
"GCF_006337485.1_ASM633748v1_genomic.fna","FASTA","DNA",1,1690720,1690720,1690720,1690720,1690720,1690720,1690720,0,1690720,0,0,38.76
"GCF_000827025.1_ASM82702v1_genomic.fna","FASTA","DNA",1,1667303,1667303,1667303,1667303,1667303,1667303,1667303,0,1667303,0,0,38.87
"GCF_000148915.1_ASM14891v1_genomic.fna","FASTA","DNA",2,1567570,7228,783785,1560342,7228,783785,1560342,0,1560342,0,0,39.09
