"file","format","type","num_seqs","sum_len","min_len","avg_len","max_len","Q1","Q2","Q3","sum_gap","N50","Q20(%)","Q30(%)","GC(%)"
"GCF_004154325.1_ASM415432v1_genomic.fna","FASTA","DNA",1,1839848,1839848,1839848,1839848,1839848,1839848,1839848,0,1839848,0,0,38.36
"GCF_005162405.1_ASM516240v1_genomic.fna","FASTA","DNA",1,1825427,1825427,1825427,1825427,1825427,1825427,1825427,0,1825427,0,0,38.55
"GCF_900474945.1_42017_E01_genomic.fna","FASTA","DNA",1,1786462,1786462,1786462,1786462,1786462,1786462,1786462,0,1786462,0,0,38.61
"GCF_004123995.1_ASM412399v1_genomic.fna","FASTA","DNA",1,1882327,1882327,1882327,1882327,1882327,1882327,1882327,0,1882327,0,0,38.49
"GCF_900475955.1_45889_E01_genomic.fna","FASTA","DNA",1,1834863,1834863,1834863,1834863,1834863,1834863,1834863,0,1834863,0,0,38.55
"GCF_005162565.1_ASM516256v1_genomic.fna","FASTA","DNA",1,1826467,1826467,1826467,1826467,1826467,1826467,1826467,0,1826467,0,0,38.47
"GCF_005160445.1_ASM516044v1_genomic.fna","FASTA","DNA",1,1756622,1756622,1756622,1756622,1756622,1756622,1756622,0,1756622,0,0,38.59
"GCF_900475155.1_41975_A01_genomic.fna","FASTA","DNA",1,1751353,1751353,1751353,1751353,1751353,1751353,1751353,0,1751353,0,0,38.53
"GCF_900474645.1_41767_A01_genomic.fna","FASTA","DNA",1,1921448,1921448,1921448,1921448,1921448,1921448,1921448,0,1921448,0,0,38.56
"GCF_000167435.2_ASM16743v2_genomic.fna","FASTA","DNA",1,1762765,1762765,1762765,1762765,1762765,1762765,1762765,0,1762765,0,0,38.53
"GCF_005162725.1_ASM516272v1_genomic.fna","FASTA","DNA",1,1701466,1701466,1701466,1701466,1701466,1701466,1701466,0,1701466,0,0,38.6
"GCF_019342905.1_ASM1934290v1_genomic.fna","FASTA","DNA",1,1885850,1885850,1885850,1885850,1885850,1885850,1885850,0,1885850,0,0,38.5
"GCF_004154305.1_ASM415430v1_genomic.fna","FASTA","DNA",1,1853812,1853812,1853812,1853812,1853812,1853812,1853812,0,1853812,0,0,38.35
"GCF_004028355.1_ASM402835v1_genomic.fna","FASTA","DNA",1,1914862,1914862,1914862,1914862,1914862,1914862,1914862,0,1914862,0,0,38.5
"GCF_020826995.1_ASM2082699v1_genomic.fna","FASTA","DNA",1,1845647,1845647,1845647,1845647,1845647,1845647,1845647,0,1845647,0,0,38.51
"GCF_900475175.1_42912_A02_genomic.fna","FASTA","DNA",1,1906305,1906305,1906305,1906305,1906305,1906305,1906305,0,1906305,0,0,38.45
"GCF_004154245.1_ASM415424v1_genomic.fna","FASTA","DNA",1,1842830,1842830,1842830,1842830,1842830,1842830,1842830,0,1842830,0,0,38.36
"GCF_005164705.1_ASM516470v1_genomic.fna","FASTA","DNA",1,1835714,1835714,1835714,1835714,1835714,1835714,1835714,0,1835714,0,0,38.49
"GCF_003698205.1_ASM369820v1_genomic.fna","FASTA","DNA",1,1866513,1866513,1866513,1866513,1866513,1866513,1866513,0,1866513,0,0,38.59
"GCF_004154205.1_ASM415420v1_genomic.fna","FASTA","DNA",1,1851619,1851619,1851619,1851619,1851619,1851619,1851619,0,1851619,0,0,38.35
"GCF_000013545.1_ASM1354v1_genomic.fna","FASTA","DNA",1,1937111,1937111,1937111,1937111,1937111,1937111,1937111,0,1937111,0,0,38.32
"GCF_901472475.1_35891_A01_genomic.fna","FASTA","DNA",1,1858171,1858171,1858171,1858171,1858171,1858171,1858171,0,1858171,0,0,38.65
"GCF_900636485.1_42290_G02_genomic.fna","FASTA","DNA",1,1900813,1900813,1900813,1900813,1900813,1900813,1900813,0,1900813,0,0,38.57
"GCF_900619595.1_SP444_genomic.fna","FASTA","DNA",1,1823047,1823047,1823047,1823047,1823047,1823047,1823047,0,1823047,0,0,38.55
"GCF_004154265.1_ASM415426v1_genomic.fna","FASTA","DNA",1,1892473,1892473,1892473,1892473,1892473,1892473,1892473,0,1892473,0,0,38.36
"GCF_006740645.1_ASM674064v2_genomic.fna","FASTA","DNA",1,1778005,1778005,1778005,1778005,1778005,1778005,1778005,0,1778005,0,0,38.58
"GCF_020827035.1_ASM2082703v1_genomic.fna","FASTA","DNA",1,1781254,1781254,1781254,1781254,1781254,1781254,1781254,0,1781254,0,0,38.61
"GCF_016549335.1_ASM1654933v1_genomic.fna","FASTA","DNA",1,1897111,1897111,1897111,1897111,1897111,1897111,1897111,0,1897111,0,0,38.6
"GCF_016549375.1_ASM1654937v1_genomic.fna","FASTA","DNA",1,1897129,1897129,1897129,1897129,1897129,1897129,1897129,0,1897129,0,0,38.6
"GCF_900474865.1_41906_D02_genomic.fna","FASTA","DNA",1,1768863,1768863,1768863,1768863,1768863,1768863,1768863,0,1768863,0,0,38.62
"GCF_900474765.1_41800_G01_genomic.fna","FASTA","DNA",1,1862643,1862643,1862643,1862643,1862643,1862643,1862643,0,1862643,0,0,38.54
"GCF_000013485.1_ASM1348v1_genomic.fna","FASTA","DNA",1,1836467,1836467,1836467,1836467,1836467,1836467,1836467,0,1836467,0,0,38.54
"GCF_002055535.1_NCTC8198_genomic.fna","FASTA","DNA",1,1914862,1914862,1914862,1914862,1914862,1914862,1914862,0,1914862,0,0,38.5
"GCF_900474965.1_41825_D01_genomic.fna","FASTA","DNA",1,1796043,1796043,1796043,1796043,1796043,1796043,1796043,0,1796043,0,0,38.52
"GCF_016126835.1_ASM1612683v1_genomic.fna","FASTA","DNA",1,1862424,1862424,1862424,1862424,1862424,1862424,1862424,0,1862424,0,0,38.54
"GCF_001547835.1_ASM154783v1_genomic.fna","FASTA","DNA",1,1744827,1744827,1744827,1744827,1744827,1744827,1744827,0,1744827,0,0,38.51
"GCF_900474915.1_41851_G01_genomic.fna","FASTA","DNA",1,1793034,1793034,1793034,1793034,1793034,1793034,1793034,0,1793034,0,0,38.44
"GCF_000250925.1_ASM25092v1_genomic.fna","FASTA","DNA",1,1781029,1781029,1781029,1781029,1781029,1781029,1781029,0,1781029,0,0,38.48
"GCF_004154005.1_ASM415400v1_genomic.fna","FASTA","DNA",1,1962429,1962429,1962429,1962429,1962429,1962429,1962429,0,1962429,0,0,38.16
"GCF_001678885.1_ASM167888v1_genomic.fna","FASTA","DNA",1,1862487,1862487,1862487,1862487,1862487,1862487,1862487,0,1862487,0,0,38.36
"GCF_004154145.1_ASM415414v1_genomic.fna","FASTA","DNA",1,1851876,1851876,1851876,1851876,1851876,1851876,1851876,0,1851876,0,0,38.34
"GCF_004153985.1_ASM415398v1_genomic.fna","FASTA","DNA",1,1885126,1885126,1885126,1885126,1885126,1885126,1885126,0,1885126,0,0,38.37
"GCF_014495985.1_ASM1449598v1_genomic.fna","FASTA","DNA",1,1859391,1859391,1859391,1859391,1859391,1859391,1859391,0,1859391,0,0,38.52
"GCF_005161985.1_ASM516198v1_genomic.fna","FASTA","DNA",1,1888806,1888806,1888806,1888806,1888806,1888806,1888806,0,1888806,0,0,38.4
"GCF_900474845.1_41906_C02_genomic.fna","FASTA","DNA",1,1848740,1848740,1848740,1848740,1848740,1848740,1848740,0,1848740,0,0,38.5
"GCF_002163545.1_ASM216354v1_genomic.fna","FASTA","DNA",1,1890465,1890465,1890465,1890465,1890465,1890465,1890465,0,1890465,0,0,38.6
"GCF_005161605.1_ASM516160v1_genomic.fna","FASTA","DNA",1,1950616,1950616,1950616,1950616,1950616,1950616,1950616,0,1950616,0,0,38.32
"GCF_004154345.1_ASM415434v1_genomic.fna","FASTA","DNA",1,1837594,1837594,1837594,1837594,1837594,1837594,1837594,0,1837594,0,0,38.36
"GCF_001635975.1_ASM163597v1_genomic.fna","FASTA","DNA",1,1741348,1741348,1741348,1741348,1741348,1741348,1741348,0,1741348,0,0,38.52
"GCF_019343085.1_ASM1934308v1_genomic.fna","FASTA","DNA",1,1890273,1890273,1890273,1890273,1890273,1890273,1890273,0,1890273,0,0,38.49
"GCF_900474745.1_41800_E02_genomic.fna","FASTA","DNA",1,1808384,1808384,1808384,1808384,1808384,1808384,1808384,0,1808384,0,0,38.56
"GCF_003640605.1_ASM364060v1_genomic.fna","FASTA","DNA",1,1903997,1903997,1903997,1903997,1903997,1903997,1903997,0,1903997,0,0,38.54
"GCF_019342985.1_ASM1934298v1_genomic.fna","FASTA","DNA",1,1890316,1890316,1890316,1890316,1890316,1890316,1890316,0,1890316,0,0,38.49
"GCF_000006785.2_ASM678v2_genomic.fna","FASTA","DNA",1,1852433,1852433,1852433,1852433,1852433,1852433,1852433,0,1852433,0,0,38.51
"GCF_001039695.1_emm89-1_genomic.fna","FASTA","DNA",1,1726248,1726248,1726248,1726248,1726248,1726248,1726248,0,1726248,0,0,38.55
"GCF_004153965.1_ASM415396v1_genomic.fna","FASTA","DNA",1,1937069,1937069,1937069,1937069,1937069,1937069,1937069,0,1937069,0,0,38.38
"GCF_005160785.1_ASM516078v1_genomic.fna","FASTA","DNA",1,1816007,1816007,1816007,1816007,1816007,1816007,1816007,0,1816007,0,0,38.42
"GCF_003814365.1_ASM381436v1_genomic.fna","FASTA","DNA",1,1903852,1903852,1903852,1903852,1903852,1903852,1903852,0,1903852,0,0,38.54
"GCF_020826975.1_ASM2082697v1_genomic.fna","FASTA","DNA",1,1841971,1841971,1841971,1841971,1841971,1841971,1841971,0,1841971,0,0,38.52
"GCF_011290565.1_ASM1129056v1_genomic.fna","FASTA","DNA",1,1832686,1832686,1832686,1832686,1832686,1832686,1832686,0,1832686,0,0,38.33
"GCF_900474815.1_41800_F01_genomic.fna","FASTA","DNA",1,1797476,1797476,1797476,1797476,1797476,1797476,1797476,0,1797476,0,0,38.53
"GCF_013306985.1_ASM1330698v1_genomic.fna","FASTA","DNA",1,1890399,1890399,1890399,1890399,1890399,1890399,1890399,0,1890399,0,0,38.49
"GCF_003352145.1_ASM335214v1_genomic.fna","FASTA","DNA",1,1869673,1869673,1869673,1869673,1869673,1869673,1869673,0,1869673,0,0,38.37
"GCF_004124015.1_ASM412401v1_genomic.fna","FASTA","DNA",2,1833100,4968,916550,1828132,4968,916550,1828132,0,1828132,0,0,38.36
"GCF_900475115.1_42197_A01_genomic.fna","FASTA","DNA",1,1891095,1891095,1891095,1891095,1891095,1891095,1891095,0,1891095,0,0,38.49
"GCF_005164885.1_ASM516488v1_genomic.fna","FASTA","DNA",1,1764969,1764969,1764969,1764969,1764969,1764969,1764969,0,1764969,0,0,38.54
"GCF_004154105.1_ASM415410v1_genomic.fna","FASTA","DNA",1,1894087,1894087,1894087,1894087,1894087,1894087,1894087,0,1894087,0,0,38.35
"GCF_004154065.1_ASM415406v1_genomic.fna","FASTA","DNA",1,1946265,1946265,1946265,1946265,1946265,1946265,1946265,0,1946265,0,0,38.37
"GCF_900475865.1_46338_A02_genomic.fna","FASTA","DNA",1,1785880,1785880,1785880,1785880,1785880,1785880,1785880,0,1785880,0,0,38.58
"GCF_002236875.1_ASM223687v1_genomic.fna","FASTA","DNA",1,1890204,1890204,1890204,1890204,1890204,1890204,1890204,0,1890204,0,0,38.54
"GCF_900475135.1_41906_H02_genomic.fna","FASTA","DNA",1,1752074,1752074,1752074,1752074,1752074,1752074,1752074,0,1752074,0,0,38.57
